tipoDocumento,numeroDocumento,nombreCompleto,fechaNacimiento,departamentoNacimiento,ciudadNacimiento,departamentoResidencia,ciudadResidencia,declaraRenta
CC,6408663586,Sofía Perez,04081996,25,77,25,53,1
CE,2006139760,Juan González,04031998,81,6,81,62,1
TI,8158559132,Sofía Murillo,11061995,50,90,50,98,0
CC,6998430121,Ana Cifuentes,25061962,94,88,94,19,1
CC,3339341787,Luis Hurtado,17031924,41,54,41,95,1
CE,7044969225,María Cartagena,18021954,19,34,19,19,1
CC,4764437337,Juan Hernández,16032008,17,55,17,65,1
TI,9656070239,Carlos González,08031993,63,38,63,62,0
CE,3730999624,Miguel Murillo,09101996,20,74,20,55,0
TI,5918848679,Melissa Perez,22081989,73,24,73,29,0
CC,2506586249,María López,17101965,81,93,81,20,1
CC,5923414288,David Perez,15081976,54,99,54,94,1
CC,7267789214,Gabriela Perez,01041944,99,1,99,54,1
TI,6655279068,David Murillo,25081989,27,60,27,95,0
TI,3352731672,María Hernández,01021999,13,32,13,35,1
CE,7889440351,Carlos Martínez,01032002,91,52,91,34,1
CC,8426512231,Daniela Castaneda,14081990,23,25,23,91,0
TI,5927219211,Sofía Hurtado,14042004,81,60,81,15,1
CE,1522146276,Gabriela Hurtado,22102003,97,55,97,20,1
CE,0080722764,Manuela González,24061932,41,90,41,99,1
CC,8195947570,Miguel Martínez,09032004,15,6,15,31,0
CC,1262776077,María Castaneda,28021973,23,67,23,79,1
TI,6195845780,Luis Cifuentes,05081998,25,60,25,77,0
CC,0891853299,Juan González,13061995,81,86,81,58,0
TI,6556227469,David Castaneda,08092002,44,74,44,24,1
CC,0934728209,Laura Cifuentes,07112009,81,87,81,54,1
CE,3873473438,Miguel Perez,16011953,91,81,91,30,1
CC,4710864043,Marcela Hurtado,10101999,68,3,68,51,1
TI,2376425888,Daniela Rodríguez,09101999,15,10,15,24,0
CC,4374620678,Ana Hernández,13081991,27,20,27,98,1
CE,1688426600,Gabriela González,25101989,76,42,76,83,1
CC,7894585719,Melissa López,06092004,95,34,95,81,1
CC,2945762071,Ana Perez,13121953,70,50,70,35,1
TI,5398962855,David Hernández,24011955,25,11,25,59,1
TI,0470956515,Gabriela Rodríguez,08042023,52,58,52,45,1
TI,0381954426,Daniela López,06012009,97,35,97,67,0
CE,0584211070,Laura González,17052000,5,53,5,1,0
TI,0528173988,David Hurtado,16032009,54,60,54,26,0
TI,6779315931,David Hurtado,02031993,11,26,11,41,1
CE,6258595032,Luis Cifuentes,01031937,66,21,66,6,1
CC,9444075414,María López,19121931,63,93,63,26,1
TI,5777976579,Melissa Cartagena,13072001,5,99,5,22,1
CC,0788792967,Gabriela Murillo,20101991,18,21,18,73,0
CE,0476465972,Manuela Martínez,10112000,13,31,13,98,0
CC,9912900143,Sofía Castaneda,11111947,13,16,13,10,1
TI,9911579938,Manuela Hernández,01021928,91,98,91,3,0
CC,0724927006,Marcela Murillo,20061996,85,41,85,38,1
CE,2194027575,Ana García,20102009,91,54,91,26,0
CC,3475660835,Miguel Hurtado,04092003,27,79,27,50,1
CC,9170017453,David Cifuentes,15052005,99,87,99,29,1
CC,3584987618,María Hurtado,05072002,54,36,54,6,1
TI,0171415351,Sofía Castaneda,19091932,25,36,25,26,1
CE,1893966299,Daniela López,26061989,44,97,44,35,1
CC,0749929531,Luis López,18092003,11,83,11,22,1
CC,7738757199,Melissa Cifuentes,13072009,91,13,91,47,1
CC,5316438851,María Martínez,08101960,99,21,99,36,1
TI,6053384959,Luis Hurtado,01112009,54,92,54,68,0
TI,6206434968,Marcela Castaneda,09071943,18,87,18,90,1
CC,2721752895,David Perez,28051997,88,98,88,19,0
CC,0650376499,Carlos Cartagena,14011995,41,65,41,54,1
CC,5307731919,María Martínez,03122000,86,4,86,41,0
TI,0659095792,Daniela Rodríguez,01012007,41,40,41,77,0
CC,2955904088,María Castaneda,26101990,88,15,88,68,1
CC,9517680040,María Hurtado,04071991,47,97,47,45,0
TI,0624882342,Marcela Hurtado,04092000,54,11,54,3,1
CC,7145227850,Daniela Cartagena,06041951,19,88,19,16,1
CE,0219064072,David Perez,17102003,54,21,54,21,0
CC,1066421470,Manuela Murillo,09062009,70,98,70,97,0
CE,3434785546,Melissa Hurtado,27081985,63,52,63,92,1
TI,7645276227,Ana Murillo,07091951,73,11,73,74,1
TI,6752903892,Juan Hurtado,12011956,44,15,44,98,1
CE,5552446123,Melissa Cartagena,26021998,66,91,66,6,0
CE,7979543779,Ana Hernández,13031962,15,74,15,44,1
CE,8216024395,Juan Hurtado,11061956,91,2,91,59,1
CC,5653699068,Marcela Hurtado,28122002,70,79,70,4,0
CC,0715509063,Sofía Hernández,03111999,19,36,19,91,0
CC,5575357682,Miguel Murillo,28101992,19,81,19,44,1
TI,3962130993,Marcela López,14011990,8,32,8,25,0
CE,2784610036,Gabriela López,10101997,50,58,50,91,1
CE,9028146893,Melissa López,07062013,20,25,20,35,1
CC,9040091754,Laura Castaneda,08021970,50,43,50,35,1
CE,6185085977,Gabriela Martínez,05011989,44,10,44,53,0
TI,7327313552,Ana Hernández,22102004,20,59,20,74,1
CC,5818293317,Melissa Murillo,17031991,99,50,99,59,0
TI,0097676489,Melissa Rodríguez,21051996,5,36,5,20,1
CE,7458616184,Juan Castaneda,05072002,91,3,91,36,1
TI,3684744432,Melissa Martínez,11051949,50,67,50,10,1
TI,9218228913,Miguel Cifuentes,05021930,13,45,13,50,1
TI,1844205673,María Cifuentes,22072014,68,62,68,45,1
CC,6187757771,Sofía Cartagena,24121998,70,87,70,25,1
TI,5450072188,Gabriela Hernández,10081924,85,65,85,40,0
CC,8797673961,Juan Murillo,28111992,19,20,19,15,1
CC,5064853746,Marcela Murillo,02012004,19,24,19,55,0
TI,9617541620,Sofía López,16081939,23,93,23,73,1
CC,7307381956,Miguel Hurtado,21031928,5,38,5,86,1
CC,7650217609,Luis Martínez,14061939,47,29,47,59,0
CE,8238680191,Sofía Cifuentes,19072000,23,58,23,74,1
CE,8339608808,Gabriela García,14051964,95,60,95,29,1
TI,6371655185,Sofía Rodríguez,05071991,13,21,13,55,1
CC,9276310026,Gabriela Hernández,19031995,41,67,41,60,0
CC,8028304261,Carlos García,18072009,8,86,8,97,1
CE,9169029695,Carlos Cifuentes,28031994,88,91,88,59,0
TI,0730785731,Melissa Martínez,01021992,27,29,27,97,1
CE,7076994186,Manuela Hurtado,23051999,99,3,99,22,1
CE,0311211955,Manuela González,22051991,47,54,47,13,1
TI,1288667146,Gabriela Cifuentes,05031939,94,51,94,47,1
TI,7934638312,Ana Perez,23041976,86,34,86,98,1
CE,1986879699,Luis García,01041932,17,4,17,67,0
TI,9185247702,Gabriela Perez,23082007,95,87,95,68,1
CE,7439355906,Manuela Perez,14021995,86,95,86,2,1
CE,3859570636,Ana Cartagena,07081989,54,54,54,13,1
CC,9644511707,Melissa López,23041994,97,60,97,87,1
CC,3739731618,David Murillo,05012004,50,59,50,79,0
CC,8959278171,Miguel García,18122021,70,26,70,52,0
CE,1951407119,David Cartagena,09032003,18,10,18,79,1
TI,9250130972,María Rodríguez,21012009,18,31,18,67,1
CC,5724359803,María Hurtado,22121990,19,53,19,52,0
CE,4159199196,Luis Perez,22052003,8,55,8,47,0
CC,2379040910,Laura Hurtado,25121990,13,24,13,62,1
CC,3504126288,Juan Murillo,25121991,94,97,94,4,1
TI,1828256206,Miguel García,03072003,52,31,52,92,1
TI,1748738197,Luis Castaneda,15031991,99,73,99,68,0
TI,6422938539,Luis López,03111997,81,19,81,6,1
CE,3681124573,Sofía Perez,17072007,18,11,18,26,1
CC,9346380171,Daniela López,22011993,11,77,11,54,0
CE,9493897876,Manuela García,17011940,68,53,68,15,1
CE,8755578950,David García,19121997,52,77,52,16,1
TI,6635861294,Juan López,13011999,66,31,66,99,1
CE,1479759659,Sofía Martínez,06091996,91,87,91,60,0
CC,1355160434,Laura López,10011927,66,35,66,75,1
CC,7543416257,Daniela Cartagena,12082002,63,51,63,45,1
CC,8476031045,Melissa González,01041996,17,77,17,29,0
TI,1151339521,Daniela Rodríguez,22122002,88,91,88,41,1
CE,4776442110,Daniela Rodríguez,22062005,63,60,63,92,1
TI,2392998304,Laura Castaneda,22121995,94,45,94,58,1
CE,5369610490,Juan García,09101948,63,88,63,40,1
TI,0243052327,Luis González,02011968,54,45,54,67,1
TI,1769882621,Sofía Martínez,11011940,85,35,85,81,1
TI,9043842550,Sofía Hurtado,17091931,73,32,73,53,1
CC,1745896196,María González,20011943,94,62,94,88,1
CC,9675848009,Luis Hernández,25102000,91,100,91,13,1
CC,2623496629,Ana García,13052001,5,59,5,60,0
CC,0442163619,Manuela López,20081992,8,11,8,53,1
TI,0769631426,Manuela Castaneda,26061997,15,35,15,53,0
CE,4670281237,Daniela Hurtado,23081938,81,62,81,58,1
CE,9269518025,Gabriela Cartagena,12011926,94,22,94,31,1
CE,7686531329,David Hernández,25082007,13,21,13,32,0
CC,4754327614,David Rodríguez,24011997,19,44,19,93,0
CC,6424816199,Melissa Hurtado,25081950,8,26,8,52,1
CC,8653006872,Manuela González,17101936,52,91,52,47,1
TI,8354189177,Manuela Perez,16062003,86,30,86,67,0
CE,2987465073,Manuela González,05121907,66,94,66,22,1
TI,9138499054,Manuela Martínez,20062002,47,83,47,4,1
CE,8737140943,David Cifuentes,25011996,70,75,70,43,0
CE,1097208857,Gabriela Cartagena,24021938,76,3,76,4,1
CE,2578999533,Luis López,15011940,11,11,11,16,1
CE,0632159343,Ana Cifuentes,23082003,15,100,15,100,1
TI,2485281656,Ana Castaneda,10082008,41,83,41,68,0
TI,4908328156,María Cifuentes,23091989,97,90,97,40,1
TI,2963494408,Miguel Hurtado,24012002,52,32,52,35,1
CE,6299422556,Juan Martínez,27111937,86,93,86,20,1
TI,7904632061,María González,25122002,86,91,86,20,0
CC,7551214439,Gabriela Martínez,13021996,85,26,85,44,1
TI,7367469962,Daniela Rodríguez,26012008,88,20,88,29,0
CC,5377401324,Laura Cifuentes,01031951,25,30,25,20,1
TI,0682826011,Laura Martínez,19032015,11,60,11,51,1
TI,5307884880,Ana García,21042004,5,92,5,40,1
CE,8950602290,Laura Perez,03081958,13,60,13,3,1
CC,3221844378,Carlos Perez,22071936,66,81,66,86,1
CC,2190142708,Manuela Hurtado,28071973,44,58,44,73,1
CE,9139522124,Marcela Castaneda,23101990,18,47,18,38,1
CE,2350391765,Laura Hurtado,26041996,41,68,41,62,1
CE,2175820235,Melissa Rodríguez,19011995,63,74,63,1,0
CC,7789508290,Sofía López,20071947,17,40,17,11,1
TI,3061936053,Juan López,06072001,54,35,54,36,1
CE,7239164975,Juan Rodríguez,25062005,18,31,18,50,1
CC,3085190078,Miguel Castaneda,19122004,41,47,41,68,1
TI,7894069603,Juan Castaneda,11121929,23,38,23,35,1
TI,2326321185,Sofía Rodríguez,23031989,50,95,50,83,0
CE,6993910221,Melissa Hurtado,12021953,97,4,97,3,1
CE,3607278102,María Hurtado,24052009,99,26,99,67,0
TI,0163956216,Luis Murillo,06112002,13,20,13,19,0
TI,0983425056,Melissa Hernández,14071995,73,15,73,54,0
CE,4049952487,Marcela Perez,10041997,23,38,23,93,0
CC,9773320000,María Castaneda,01011995,41,54,41,62,1
CE,2599947488,Carlos García,01111991,13,35,13,15,0
TI,0508473794,Gabriela Castaneda,04011990,19,91,19,86,0
CE,2843506523,Sofía García,07102021,47,1,47,79,0
CE,7399184262,Laura Cifuentes,07111947,70,98,70,1,1
TI,2377578688,Gabriela Perez,25021992,50,90,50,87,0
TI,6422053528,Laura Cartagena,23111992,95,53,95,34,1
CE,9859500505,Ana Hurtado,09011900,13,95,13,20,1
TI,7022000650,Carlos García,25041925,13,74,13,41,1
CE,3728693274,Sofía Martínez,24011996,17,94,17,81,0
CC,3381294566,Sofía Perez,16121954,94,52,94,75,1
CE,9677816505,Daniela Martínez,15121936,52,13,52,81,1
CE,2846965325,Sofía Rodríguez,10112009,76,29,76,58,1
TI,0238286681,Manuela Hurtado,13061999,15,90,15,26,0
CC,0079479104,Laura Perez,25122005,86,11,86,79,1
CC,4034259204,Sofía López,21111936,20,55,20,32,1
TI,1407019103,Manuela Cartagena,28102002,20,35,20,73,1
CE,7154376051,Laura Rodríguez,05091990,63,99,63,31,0
CC,1199588358,Manuela Cifuentes,14081973,85,67,85,51,1
TI,3472613098,Gabriela Rodríguez,20031940,25,51,25,81,1
CC,5905265197,Marcela Castaneda,09012005,19,93,19,16,1
CE,7524831549,Ana Murillo,07041989,8,40,8,6,0
CC,7071278095,Sofía Hernández,26101998,85,40,85,95,0
CC,8323816212,Daniela Murillo,24101999,86,60,86,22,1
TI,1202242450,Carlos Hurtado,12012001,68,53,68,65,1
TI,5887874842,Gabriela González,03041999,18,55,18,59,0
TI,9003055655,Daniela Cartagena,14051995,41,29,41,2,1
CE,5049089973,Gabriela Cifuentes,05101997,76,40,76,83,1
TI,6601803468,Juan González,02101932,73,59,73,60,1
CC,0357809245,Marcela Cartagena,17061955,11,16,11,59,1
CC,1398646556,Melissa Cifuentes,11061995,81,24,81,81,1
CE,9872370684,David García,18121990,76,78,76,31,0
CC,3446644104,Manuela Rodríguez,02091996,44,2,44,58,0
CE,8469539265,Gabriela Perez,07071925,73,2,73,60,0
CC,9050166579,María Perez,10111992,94,34,94,52,1
CE,6178230863,David Martínez,20121970,86,24,86,21,1
TI,2315600607,Carlos González,04121991,47,36,47,45,1
CE,9162620594,Gabriela Castaneda,12101992,11,79,11,29,0
CC,3122324979,Sofía Perez,14091942,81,54,81,59,1
TI,8968737747,Carlos Hernández,02031969,25,45,25,26,1
CE,8567883153,Carlos Martínez,04021993,85,3,85,81,1
TI,0698840742,Daniela Cartagena,26051979,18,68,18,36,1
CC,2945608993,Gabriela Martínez,17071989,41,91,41,88,0
CC,3012181345,María Hurtado,08031946,50,81,50,44,1
CC,0958203504,Carlos López,04101947,8,93,8,79,1
CE,9018757708,Laura Hurtado,16101927,91,35,91,67,1
CC,2263197073,Marcela Hernández,18121979,94,65,94,22,1
CE,6395845732,Carlos Martínez,25021999,86,6,86,16,0
TI,9918305970,Melissa Hurtado,20051939,63,6,63,79,1
CC,3451175400,Melissa Cifuentes,09091963,50,11,50,45,1
TI,4425732005,Carlos Perez,12102000,17,22,17,21,1
CE,1257537883,David López,02111928,97,75,97,60,1
CC,6802218466,Carlos Murillo,26102003,44,67,44,74,1
CC,9046503489,Melissa Cartagena,15102009,5,36,5,58,0
CE,0315852695,Manuela Hurtado,16121991,23,20,23,97,1
CC,9372510844,Sofía Hurtado,01022001,81,43,81,1,1
TI,8859206165,Manuela Cifuentes,17082008,18,65,18,98,0
CE,9245584419,David Murillo,09041935,70,77,70,10,0
CE,5706135775,David Martínez,20111997,11,67,11,26,0
TI,4717340839,Luis Hernández,18081998,47,4,47,54,0
CE,7539879345,María Martínez,09091948,44,100,44,93,1
CE,9797103659,David Martínez,09071976,70,52,70,24,1
CE,9937516857,María Cartagena,13112008,47,88,47,45,1
CC,4176873008,Melissa Cartagena,28032022,94,83,94,73,1
CE,1087081381,Carlos Hurtado,01031993,73,100,73,59,1
TI,7136066363,Gabriela Perez,02101925,66,50,66,41,1
CE,5196431793,Melissa Murillo,13051995,81,26,81,24,0
CC,2746144913,Laura Hurtado,17071956,27,58,27,77,1
CE,9410898329,David González,06032003,23,16,23,73,0
CE,4333477638,David Martínez,27061996,81,100,81,19,1
CC,8099273579,David Cartagena,17102002,76,20,76,24,0
TI,0731674582,Marcela Perez,09051934,54,40,54,1,1
CC,3908376830,Daniela Cartagena,10091990,23,6,23,79,0
CE,9831317784,María López,23091996,70,1,70,77,0
CC,5954645195,Ana Martínez,03041994,88,55,88,11,1
TI,7798411323,Luis Martínez,28052009,68,78,68,3,1
TI,9815173838,Daniela López,25021999,86,78,86,3,0
TI,6396880267,Gabriela López,14042004,63,29,63,88,0
CC,7198177636,Miguel Cartagena,22051965,52,3,52,15,1
TI,0987345891,Melissa Martínez,09102002,44,81,44,73,1
CC,9395117567,Miguel Martínez,18101939,41,26,41,98,1
CE,1850264460,Laura Cifuentes,17011946,81,47,81,19,1
CC,3525862587,Marcela Murillo,24042008,25,30,25,43,0
CE,1966883911,Sofía García,22121985,5,36,5,11,1
CE,4373901440,Ana Hernández,20011997,66,35,66,83,1
CE,1789435182,Juan García,22121995,97,31,97,13,1
TI,8926017508,Daniela García,12101994,8,43,8,4,0
TI,5242080951,David Perez,27111983,15,40,15,42,1
TI,2322795879,David Hurtado,20072021,88,40,88,99,1
TI,4148771042,David Hurtado,18092005,18,3,18,25,0
TI,3686201043,Laura Hernández,17021999,20,55,20,10,1
CE,7693915214,Laura Murillo,04022004,25,47,25,90,0
TI,6017549370,Gabriela Hurtado,05011991,11,31,11,32,0
TI,8531566283,Melissa Hurtado,03101963,68,31,68,32,1
CE,5922801438,Laura Perez,02061999,66,97,66,75,0
TI,8389347841,David Cartagena,22051919,15,94,15,98,1
CE,5368347173,Daniela Murillo,01102009,44,92,44,79,1
CE,7795653625,Miguel Murillo,25111999,50,90,50,25,0
CE,7314290710,Laura López,13041984,23,79,23,43,1
TI,4832185598,Melissa García,24072001,76,75,76,53,0
TI,0503278002,Gabriela Rodríguez,21112005,81,67,81,44,1
CE,3648513134,Juan González,27061994,86,38,86,59,0
CC,1026910242,Sofía Hernández,02092003,54,52,54,90,1
TI,0390480215,Luis García,06091980,94,30,94,98,1
TI,5809838851,Daniela Martínez,10021993,8,24,8,24,1
CC,1284775288,Daniela Perez,25051994,81,99,81,32,1
CC,4149656723,Gabriela Cartagena,20111929,66,59,66,90,1
CC,1495164398,Carlos Hernández,04121962,13,93,13,79,1
CC,3994155723,Luis Hernández,24051997,63,38,63,19,1
TI,8504233159,Manuela Martínez,18031994,23,65,23,79,1
TI,7599879736,Carlos Martínez,27112007,5,99,5,94,1
CE,0364788221,Marcela Rodríguez,11041928,68,6,68,22,0
CC,0047131372,Juan Martínez,12071957,5,2,5,29,1
CC,5108474514,Marcela Hurtado,25111940,27,100,27,35,0
TI,7926781231,Miguel Cartagena,07051995,70,44,70,25,1
CE,1755872407,Laura Castaneda,26072003,11,43,11,62,1
CE,1752914999,Juan Murillo,04062006,52,32,52,86,0
TI,4793633383,Sofía Rodríguez,14101991,50,36,50,22,1
CE,1501941475,David Castaneda,07082005,76,51,76,41,1
TI,3745939183,David Perez,07021994,54,13,54,87,0
CE,5454571544,Melissa Hurtado,27082012,41,24,41,50,1
CE,6893522920,Marcela González,11021922,52,74,52,95,1
CE,0903929341,Luis López,20061990,17,34,17,22,1
CC,1169470003,María Hurtado,22041999,8,45,8,1,1
CE,7934386317,Juan Rodríguez,06112001,54,92,54,77,1
TI,8785688023,Juan Martínez,08051937,13,32,13,30,1
TI,5061144754,David Cifuentes,02052008,52,32,52,34,1
CC,4137803286,Miguel Perez,20051955,99,79,99,78,1
CC,7143463570,Gabriela García,03021925,63,45,63,22,1
CC,6563265265,Laura García,06022005,63,15,63,78,0
CE,5408814488,Daniela Hernández,07082007,63,41,63,35,0
CC,4204187363,Luis Cartagena,02012006,44,62,44,25,1
CE,8439537223,Sofía Hurtado,17011939,5,32,5,67,1
TI,8748226210,Miguel Hurtado,12121937,47,45,47,21,1
CC,4176465412,Luis García,27092006,23,90,23,59,1
CC,7915791930,David Murillo,03081991,63,4,63,62,0
TI,2395909564,Juan Hurtado,01061989,88,30,88,34,0
CC,7084277252,Luis Cartagena,08052008,44,91,44,52,1
CC,4107293610,Gabriela García,25061937,76,10,76,54,1
CE,9775504443,Luis Perez,04021998,52,15,52,86,0
TI,5281299584,Marcela Hernández,16112009,54,98,54,6,1
TI,8546554604,Manuela Murillo,05121934,66,10,66,26,1
CC,9926244937,Miguel Hernández,21121992,44,38,44,47,1
CC,9681386631,David Murillo,05091994,94,67,94,16,1
CE,4500144582,Juan Cartagena,06071945,54,29,54,53,1
TI,4411235062,Gabriela González,01021927,11,55,11,11,1
CE,8871532851,Ana López,10032000,73,26,73,68,0
CC,7854393930,Gabriela Hernández,03012004,76,42,76,30,0
CE,7709741053,Ana Cartagena,27101966,85,67,85,43,1
TI,0388545565,Melissa García,20122006,91,87,91,47,1
CE,3406635135,Manuela Perez,19051992,19,13,19,13,0
TI,0977754468,Sofía Hernández,21011953,91,65,91,41,1
TI,2027711914,Juan Rodríguez,18021927,99,95,99,62,1
TI,7745964530,Juan Cartagena,14041934,63,53,63,10,1
TI,3391512294,Ana González,08101998,17,16,17,100,0
TI,7518529642,Miguel López,23091995,73,24,73,51,0
TI,8179199893,Laura García,15011995,95,50,95,87,1
CE,0152327043,Gabriela Hernández,17101997,91,3,91,43,1
CE,3948064410,Juan Murillo,28042008,15,86,15,97,1
CC,6631326129,Sofía Perez,18041926,70,86,70,68,1
CE,8149639025,Luis Perez,25081991,73,4,73,92,0
CC,1172579581,Daniela Perez,28061992,44,97,44,99,0
CE,4111857376,Juan González,21111991,18,54,18,11,1
CC,9902983895,Daniela Cifuentes,11051914,44,34,44,15,1
CE,1193669309,Manuela Hernández,24092001,27,53,27,100,1
CE,3732592918,Melissa Perez,21051996,88,19,88,54,0
CC,5649643949,Laura López,14071994,41,60,41,4,0
TI,2813289575,Gabriela García,19061997,50,26,50,65,1
CC,6998859234,Gabriela Hernández,12061943,86,44,86,42,1
CE,4504016259,Luis González,05101996,68,3,68,62,1
CC,9376570149,Melissa García,11091991,97,88,97,2,0
CE,6400740853,Marcela López,20021992,97,77,97,79,1
CE,0313673618,Miguel Martínez,21082007,52,97,52,30,1
CC,9154900214,Miguel Martínez,11012005,50,43,50,19,0
TI,7688254309,Luis Cifuentes,26052008,54,91,54,24,1
CE,9937484186,David Cifuentes,21061962,97,83,97,60,1
CE,2916363254,Laura Cartagena,08051996,15,25,15,92,0
CC,3646847871,Miguel López,09042007,63,55,63,53,0
CE,1502441822,Gabriela Murillo,05081982,52,38,52,42,1
CE,3504310180,Manuela Castaneda,23051986,86,20,86,1,1
TI,0191514069,Daniela Cifuentes,06101983,76,86,76,52,1
TI,2829154694,Laura López,17011942,15,47,15,22,1
CE,1906610016,Juan Hurtado,28052004,11,45,11,19,1
CC,9072930787,Ana González,14031992,99,43,99,50,0
CC,2316418800,Ana Cifuentes,03031944,20,100,20,79,1
CC,1276755168,Luis Cifuentes,05091950,41,44,41,94,1
CC,2645734976,David Cifuentes,02092000,52,86,52,93,1
TI,1445969048,Carlos García,25062006,88,21,88,50,0
CE,4310701870,Juan Hernández,19021943,94,99,94,34,1
CE,8338574997,Carlos Martínez,18021995,94,77,94,40,1
CC,1589840902,Carlos López,02121995,44,32,44,13,1
CE,0312687573,Carlos Hernández,12051955,68,35,68,77,1
CC,4635697632,Juan Hernández,14011983,47,67,47,10,1
CE,9746574811,Luis Perez,21091986,15,47,15,4,1
TI,9137972912,Melissa Hurtado,08021929,66,38,66,59,1
CC,9473469942,Daniela González,18061964,86,58,86,10,1
TI,3297347220,Marcela López,14062001,68,29,68,97,0
CE,1787615912,Miguel Murillo,13031948,13,40,13,51,1
CE,6408634795,David López,11042006,63,60,63,6,1
CC,7137129450,Miguel Hurtado,03032001,20,74,20,78,0
TI,7816084978,Manuela Hurtado,13081924,85,58,85,87,1
CE,4211650268,Melissa Rodríguez,22011965,95,92,95,65,1
CC,8091982224,Gabriela López,06011928,97,87,97,26,1
CC,6413528782,Ana Martínez,08111992,88,90,88,87,1
CE,5064750573,Juan López,12042004,88,42,88,79,0
TI,4270091504,Ana Cifuentes,17031942,81,78,81,77,1
CC,3969388920,Juan Hurtado,19101989,81,52,81,60,1
CC,1690673812,Marcela Castaneda,13072012,20,50,20,51,0
CC,9389103767,Miguel Rodríguez,13101959,23,42,23,54,1
CE,5420935161,María Hernández,02092003,23,78,23,15,0
CE,8807104180,Sofía Perez,03072001,66,95,66,26,0
CC,3706803493,María Martínez,13031946,15,94,15,42,1
CE,6803630229,Ana Cartagena,16121988,70,86,70,40,0
TI,7585841662,Melissa Martínez,04081990,5,93,5,42,1
CE,1044965033,Gabriela Murillo,08082005,19,4,19,45,0
CE,0863367369,Gabriela López,04061929,85,95,85,68,1
CE,5146895271,Marcela García,19102001,97,29,97,86,1
TI,6842677754,Ana Perez,02011966,11,94,11,13,1
CC,9220932447,Miguel García,09081992,23,13,23,77,1
TI,0405647703,Laura López,18061933,73,54,73,75,1
CC,9454866147,Daniela Rodríguez,17101990,97,77,97,52,1
CC,5683764208,Manuela Hernández,16112002,94,78,94,52,1
TI,1914362557,Ana Hurtado,06121996,99,92,99,26,0
CE,8922253920,Luis Cartagena,25012002,68,97,68,54,1
CE,0401029142,Luis Hernández,24101930,25,62,25,90,1
TI,2816122364,Manuela Hernández,03031992,68,3,68,35,0
TI,3059554813,Juan Murillo,02041940,63,20,63,20,1
TI,6404594665,Gabriela Cartagena,17071999,99,54,99,54,0
TI,4692125073,María Cifuentes,21072005,85,52,85,99,1
CE,6540922243,David González,19011991,91,78,91,50,1
CE,7659262037,Sofía Murillo,17091996,76,97,76,79,0
CE,6909797530,Miguel Martínez,26031925,47,94,47,74,1
CE,4750269833,Juan Rodríguez,18101992,5,11,5,62,0
CE,1603297826,Laura Perez,20041991,73,31,73,78,1
CE,4271239510,María Perez,12052014,85,87,85,11,1
CC,6337709617,Luis Cifuentes,01121990,47,59,47,43,0
CE,4844846173,Sofía Cifuentes,11011989,76,54,76,58,1
CE,2124007637,Melissa Rodríguez,10091989,19,54,19,2,0
CC,4080249125,Gabriela Hurtado,05101996,20,31,20,83,0
CC,6785712390,Luis Martínez,04072001,76,30,76,54,1
CC,5504076582,Laura Perez,20091999,18,50,18,78,0
TI,1568246566,Carlos Hernández,13062004,70,95,70,62,0
CC,7093869791,Melissa Hernández,05042003,63,31,63,21,1
CC,2397204347,Gabriela Castaneda,05111950,47,50,47,38,1
CE,6907631242,María Castaneda,10021995,27,31,27,11,0
TI,7181878166,María Murillo,04032001,68,79,68,43,0
TI,8450980503,Laura García,11112000,44,92,44,26,1
CE,9844951042,Sofía Martínez,07081989,91,30,91,19,1
CE,8321548683,Marcela Castaneda,15022009,8,81,8,2,1
TI,0640526708,Juan Cifuentes,26091997,44,31,44,15,1
TI,3599619400,Juan Cifuentes,26052001,91,42,91,68,1
TI,0008707399,Sofía Castaneda,18061989,5,38,5,1,0
CE,9374302980,Melissa Murillo,24021995,25,20,25,42,0
CE,9796589590,Miguel Martínez,16112004,47,87,47,2,0
CC,9706256787,Marcela Hurtado,04051997,52,51,52,24,1
CC,2877382010,Ana Martínez,24011998,81,34,81,81,0
CE,8531828898,Daniela Hurtado,13021968,73,59,73,15,1
TI,4163388371,Sofía García,15101967,91,38,91,16,1
CE,9945580570,Luis Hurtado,20041999,97,54,97,59,1
TI,3907427567,Sofía Perez,05011991,88,30,88,68,0
CC,2163197236,Gabriela Cartagena,19012009,70,47,70,1,0
CE,8106674246,Luis Castaneda,20082003,15,75,15,43,0
TI,3824817966,Carlos Murillo,02031991,25,55,25,1,1
CC,8302507159,Gabriela López,15111941,99,38,99,4,1
TI,0946394120,Gabriela Castaneda,22071999,86,62,86,4,0
CC,4832954615,Laura Cartagena,15031999,94,4,94,94,0
CC,9061848648,Laura Perez,10112007,8,65,8,11,1
TI,3680660569,María Hurtado,26121983,47,40,47,13,1
TI,5888481523,Marcela Cartagena,06061997,99,75,99,42,0
TI,7502091877,María López,11011931,70,24,70,29,1
CE,5810864881,Ana González,02051994,63,20,63,65,0
CE,1246757621,Laura Murillo,12051934,95,2,95,95,1
CC,3566633782,Ana Hurtado,16031971,52,62,52,74,1
CE,7552686937,Sofía Hernández,07121919,88,32,88,87,1
CC,9701527988,Sofía García,03112001,97,65,97,22,0
CE,9727743178,Luis Martínez,17021994,66,21,66,41,1
CC,0886090308,Melissa Rodríguez,12121994,86,4,86,79,0
